0.00.030.069 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.031.077 W srv  llama_server: -----------------
0.00.031.082 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.031.082 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.031.083 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.031.083 W srv  llama_server: -----------------
0.00.032.780 I srv    load_model: loading model '/model/target.gguf'
AMX is not ready to be used!
0.03.715.008 I cmn          init: llama threadpool init, n_threads = 6
0.03.715.307 I common_speculative_init_result: creating MTP draft context against the target model '/model/target.gguf'
0.03.808.979 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'true'
0.03.871.019 I srv  llama_server: model loaded
0.03.871.031 I srv  llama_server: listening on http://0.0.0.0:8080
0.03.871.032 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.03.871.032 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.15.981.098 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.15.981.321 I slot launch_slot_: id  0 | task 36 | processing task, is_child = 0
0.16.361.697 I slot print_timing: id  0 | task 36 | prompt eval time =     131.59 ms /    16 tokens (    8.22 ms per token,   121.59 tokens per second)
0.16.361.702 I slot print_timing: id  0 | task 36 |        eval time =     248.46 ms /    16 tokens (   16.56 ms per token,    60.37 tokens per second)
0.16.361.703 I slot print_timing: id  0 | task 36 |       total time =     380.05 ms /    32 tokens
0.16.361.709 I slot print_timing: id  0 | task 36 |    graphs reused =          5
0.16.361.713 I slot print_timing: id  0 | task 36 | draft acceptance = 0.42105 (    8 accepted /    19 generated), mean len =  2.14
0.16.361.763 I slot      release: id  0 | task 36 | stop processing: n_tokens = 31, truncated = 0
0.30.608.189 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10366592802
0.30.719.625 I slot launch_slot_: id  0 | task 74 | processing task, is_child = 0
0.33.883.044 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   3072, progress = 0.02, t =   3.02 s / 1015.78 tokens per second
0.34.403.327 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   3584, progress = 0.03, t =   3.54 s / 1011.67 tokens per second
0.34.925.864 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   4096, progress = 0.03, t =   4.06 s / 1008.19 tokens per second
0.35.450.789 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   4608, progress = 0.04, t =   4.59 s / 1004.49 tokens per second
0.35.977.611 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   5120, progress = 0.04, t =   5.12 s / 1000.94 tokens per second
0.36.505.428 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   5632, progress = 0.04, t =   5.64 s / 998.36 tokens per second
0.37.038.887 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   6144, progress = 0.05, t =   6.17 s / 995.21 tokens per second
0.37.573.315 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   6656, progress = 0.05, t =   6.71 s / 992.35 tokens per second
0.38.112.325 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   7168, progress = 0.06, t =   7.24 s / 989.41 tokens per second
0.38.654.777 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   7680, progress = 0.06, t =   7.79 s / 986.45 tokens per second
0.39.197.423 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   8192, progress = 0.06, t =   8.33 s / 983.61 tokens per second
0.39.743.220 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   8704, progress = 0.07, t =   8.87 s / 980.86 tokens per second
0.40.294.924 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   9216, progress = 0.07, t =   9.42 s / 977.94 tokens per second
0.40.849.793 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =   9728, progress = 0.08, t =   9.98 s / 974.98 tokens per second
0.41.401.294 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  10240, progress = 0.08, t =  10.53 s / 972.48 tokens per second
0.41.957.106 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  10752, progress = 0.08, t =  11.08 s / 970.05 tokens per second
0.42.519.439 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  11264, progress = 0.09, t =  11.64 s / 967.32 tokens per second
0.43.081.655 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  11776, progress = 0.09, t =  12.21 s / 964.72 tokens per second
0.43.648.302 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  12288, progress = 0.10, t =  12.77 s / 962.13 tokens per second
0.44.216.256 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  12800, progress = 0.10, t =  13.34 s / 959.49 tokens per second
0.44.786.618 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  13312, progress = 0.10, t =  13.91 s / 956.99 tokens per second
0.45.357.805 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  13824, progress = 0.11, t =  14.48 s / 954.79 tokens per second
0.45.933.171 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  14336, progress = 0.11, t =  15.05 s / 952.26 tokens per second
0.46.512.198 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  14848, progress = 0.12, t =  15.63 s / 949.94 tokens per second
0.47.094.705 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  15360, progress = 0.12, t =  16.21 s / 947.38 tokens per second
0.47.680.941 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  15872, progress = 0.12, t =  16.80 s / 944.90 tokens per second
0.48.266.917 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  16384, progress = 0.13, t =  17.38 s / 942.52 tokens per second
0.48.854.867 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  16896, progress = 0.13, t =  17.97 s / 940.15 tokens per second
0.49.445.596 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  17408, progress = 0.13, t =  18.56 s / 937.84 tokens per second
0.50.037.769 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  17920, progress = 0.14, t =  19.15 s / 935.64 tokens per second
0.50.637.499 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  18432, progress = 0.14, t =  19.75 s / 933.27 tokens per second
0.51.237.827 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  18944, progress = 0.15, t =  20.35 s / 930.90 tokens per second
0.51.836.944 I slot print_timing: id  0 | task 74 | prompt processing, n_tokens =  19456, progress = 0.15, t =  20.95 s / 928.74 tokens per second
